Genome_ID	IME_Type	Protein_ID	Percent_Identity	E_value
NZ_CP090607.1	ICEberg|253_IME	ICEberg|253_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|253_IME	ICEberg|253_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|253_IME	ICEberg|253_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|253_IME	ICEberg|253_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|253_IME	ICEberg|253_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|253_IME	ICEberg|253_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|253_IME	ICEberg|253_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|253_IME	ICEberg|253_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|253_IME	ICEberg|253_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|253_IME	ICEberg|253_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|253_IME	ICEberg|253_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|253_IME	ICEberg|253_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|253_IME	ICEberg|253_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|253_IME	ICEberg|253_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|253_IME	ICEberg|253_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|253_IME	ICEberg|253_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|253_IME	ICEberg|253_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|253_IME	ICEberg|253_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|253_IME	ICEberg|253_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|253_IME	ICEberg|253_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|253_IME	ICEberg|253_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|253_IME	ICEberg|253_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|253_IME	ICEberg|253_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|253_IME	ICEberg|253_IME	95.24	4.10e-18
NZ_CP090607.1	ICEberg|253_IME	ICEberg|253_IME	95.24	4.10e-18
NZ_CP091367.1	ICEberg|254_IME	ICEberg|254_IME	100.00	1.14e-158
NZ_CP091367.1	ICEberg|254_IME	ICEberg|254_IME	100.00	1.14e-158
NZ_CP091367.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP091367.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	100.00	1.14e-158
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP041035.1	ICEberg|254_IME	ICEberg|254_IME	100.00	1.14e-158
NZ_CP091596.1	ICEberg|254_IME	ICEberg|254_IME	100.00	1.14e-158
NZ_CP091596.1	ICEberg|254_IME	ICEberg|254_IME	100.00	1.14e-158
NZ_CP091596.1	ICEberg|254_IME	ICEberg|254_IME	83.76	1.18e-134
NZ_CP091596.1	ICEberg|254_IME	ICEberg|254_IME	83.76	1.18e-134
NZ_CP018254.1	ICEberg|254_IME	ICEberg|254_IME	100.00	1.14e-158
NZ_CP018254.1	ICEberg|254_IME	ICEberg|254_IME	85.04	6.34e-137
NZ_CP018254.1	ICEberg|254_IME	ICEberg|254_IME	85.04	6.34e-137
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	99.57	3.95e-158
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.12	2.32e-17
NZ_CP091367.1	ICEberg|254_IME	ICEberg|254_IME	95.88	1.75e-105
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	95.88	1.75e-105
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	95.88	1.75e-105
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	95.88	1.75e-105
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	95.88	1.75e-105
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	95.88	1.75e-105
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	95.88	1.75e-105
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	95.88	1.75e-105
NZ_CP041035.1	ICEberg|254_IME	ICEberg|254_IME	95.88	1.75e-105
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	95.88	1.75e-105
NZ_CP091367.1	ICEberg|254_IME	ICEberg|254_IME	96.13	0.00e+00
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	96.13	0.00e+00
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	96.13	0.00e+00
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	96.13	0.00e+00
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	96.13	0.00e+00
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	96.13	0.00e+00
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	96.13	0.00e+00
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	96.13	0.00e+00
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	96.13	0.00e+00
NZ_CP041035.1	ICEberg|254_IME	ICEberg|254_IME	96.13	0.00e+00
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	98.11	4.13e-29
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	98.11	4.13e-29
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	98.11	4.13e-29
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	98.11	4.13e-29
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	98.11	4.13e-29
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	98.11	4.13e-29
NZ_CP091172.1	ICEberg|254_IME	ICEberg|254_IME	98.11	4.13e-29
NZ_CP090607.1	ICEberg|254_IME	ICEberg|254_IME	98.11	4.13e-29
