Genome_ID	sys_id	type	subtype	activity	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
NZ_CP077205.1.fasta	NZ_CP077205.1_Gabija_1	Gabija	Gabija	Defense	NZ_CP077205.1_3422	NZ_CP077205.1_3423	NZ_CP077205.1_3422,NZ_CP077205.1_3423	2	Gabija__GajA,Gabija__GajB_1
NZ_CP032134.1.fasta	NZ_CP032134.1_CBASS_III_10	CBASS	CBASS_III	Defense	NZ_CP032134.1_80	NZ_CP032134.1_83	NZ_CP032134.1_80,NZ_CP032134.1_81,NZ_CP032134.1_82,NZ_CP032134.1_83	4	CBASS__Cyclase_II,CBASS__Sensing_TPALS,CBASS__TRIP13,CBASS__bacHORMA_1
NZ_CP032134.1.fasta	NZ_CP032134.1_RM_Type_IV_14	RM	RM_Type_IV	Defense	NZ_CP032134.1_130	NZ_CP032134.1_130	NZ_CP032134.1_130	1	RM_Type_IV__Type_IV_REases
NZ_CP032134.1.fasta	NZ_CP032134.1_RM_Type_III_12	RM	RM_Type_III	Defense	NZ_CP032134.1_541	NZ_CP032134.1_542	NZ_CP032134.1_541,NZ_CP032134.1_542	2	RM_Type_III__Type_III_MTases,RM_Type_III__Type_III_REases
NZ_CP032134.1.fasta	NZ_CP032134.1_GAPS4_3	GAPS4	GAPS4	Defense	NZ_CP032134.1_828	NZ_CP032134.1_832	NZ_CP032134.1_828,NZ_CP032134.1_831,NZ_CP032134.1_832	3	GAPS4__GAPS4a,GAPS4__GAPS4b,GAPS4__GAPS4b
NZ_CP032134.1.fasta	NZ_CP032134.1_Retron_III_11	Retron	Retron_III	Defense	NZ_CP032134.1_857	NZ_CP032134.1_859	NZ_CP032134.1_857,NZ_CP032134.1_859	2	Retron_III__PRTase,Retron__RT_Tot
NZ_CP032134.1.fasta	NZ_CP032134.1_AbiJ_2	AbiJ	AbiJ	Defense	NZ_CP032134.1_1157	NZ_CP032134.1_1157	NZ_CP032134.1_1157	1	AbiJ__AbiJ
NZ_CP032134.1.fasta	NZ_CP032134.1_Gabija_4	Gabija	Gabija	Defense	NZ_CP032134.1_1632	NZ_CP032134.1_1633	NZ_CP032134.1_1632,NZ_CP032134.1_1633	2	Gabija__GajA,Gabija__GajB_2
NZ_CP032134.1.fasta	NZ_CP032134.1_Mokosh_Type_I_A_7	Mokosh	Mokosh_Type_I_A	Defense	NZ_CP032134.1_1634	NZ_CP032134.1_1635	NZ_CP032134.1_1634,NZ_CP032134.1_1635	2	Mokosh_type_I__MkoA_A,Mokosh_type_I__MkoB_A
NZ_CP032134.1.fasta	NZ_CP032134.1_CAS_Class1-Subtype-I-F_15	Cas	CAS_Class1-Subtype-I-F	Defense	NZ_CP032134.1_2097	NZ_CP032134.1_2103	NZ_CP032134.1_2097,NZ_CP032134.1_2098,NZ_CP032134.1_2099,NZ_CP032134.1_2100,NZ_CP032134.1_2101,NZ_CP032134.1_2102,NZ_CP032134.1_2103	7	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_1,cas5f_I-F_4,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_2,cas8f_I-F_8
NZ_CP032134.1.fasta	NZ_CP032134.1_Gabija_5	Gabija	Gabija	Defense	NZ_CP032134.1_2434	NZ_CP032134.1_2435	NZ_CP032134.1_2434,NZ_CP032134.1_2435	2	Gabija__GajA,Gabija__GajB_2
NZ_CP032134.1.fasta	NZ_CP032134.1_RM_Type_III_13	RM	RM_Type_III	Defense	NZ_CP032134.1_2704	NZ_CP032134.1_2705	NZ_CP032134.1_2704,NZ_CP032134.1_2705	2	RM_Type_III__Type_III_MTases,RM_Type_III__Type_III_REases
NZ_CP032134.1.fasta	NZ_CP032134.1_AbiH_1	AbiH	AbiH	Defense	NZ_CP032134.1_3063	NZ_CP032134.1_3063	NZ_CP032134.1_3063	1	AbiH__AbiH
NZ_CP066119.1.fasta	NZ_CP066119.1_RM_Type_II_7	RM	RM_Type_II	Defense	NZ_CP066119.1_1107	NZ_CP066119.1_1110	NZ_CP066119.1_1107,NZ_CP066119.1_1110	2	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases
NZ_CP066119.1.fasta	NZ_CP066119.1_Gao_RL_3	Gao_RL	Gao_RL	Defense	NZ_CP066119.1_1136	NZ_CP066119.1_1139	NZ_CP066119.1_1136,NZ_CP066119.1_1137,NZ_CP066119.1_1138,NZ_CP066119.1_1139	4	Gao_RL__RL_A,Gao_RL__RL_B,Gao_RL__RL_C,Gao_RL__RL_D
NZ_CP066119.1.fasta	NZ_CP066119.1_PD-T4-8_2	PD-T4-8	PD-T4-8	Defense	NZ_CP066119.1_1361	NZ_CP066119.1_1361	NZ_CP066119.1_1361	1	PD-T4-8__PD-T4-8
NZ_CP066119.1.fasta	NZ_CP066119.1_Lamassu-Cap4_nuclease_1	Lamassu-Fam	Lamassu-Cap4_nuclease	Defense	NZ_CP066119.1_2940	NZ_CP066119.1_2942	NZ_CP066119.1_2940,NZ_CP066119.1_2941,NZ_CP066119.1_2942	3	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II,Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II,Lamassu-Fam__LmuC_acc_Cap4_nuclease
NZ_CP066119.1.fasta	NZ_CP066119.1_CapRel_4	CapRel	CapRel	Defense	NZ_CP066119.1_3175	NZ_CP066119.1_3175	NZ_CP066119.1_3175	1	CapRel__CapRel
NZ_CP066119.1.fasta	NZ_CP066119.1_RM_Type_I_6	RM	RM_Type_I	Defense	NZ_CP066119.1_3408	NZ_CP066119.1_3412	NZ_CP066119.1_3408,NZ_CP066119.1_3410,NZ_CP066119.1_3411,NZ_CP066119.1_3412	4	RM__Type_I_MTases,RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP066119.1.fasta	NZ_CP066119.1_Hna_5	Hna	Hna	Defense	NZ_CP066119.1_3596	NZ_CP066119.1_3597	NZ_CP066119.1_3596,NZ_CP066119.1_3597	2	Hna__Hna,Hna__Hna
NZ_CP018909.1.fasta	NZ_CP018909.1_Gao_Qat_6	Gao_Qat	Gao_Qat	Defense	NZ_CP018909.1_893	NZ_CP018909.1_896	NZ_CP018909.1_893,NZ_CP018909.1_894,NZ_CP018909.1_895,NZ_CP018909.1_896	4	Gao_Qat__QatA,Gao_Qat__QatB,Gao_Qat__QatC,Gao_Qat__QatD
NZ_CP018909.1.fasta	NZ_CP018909.1_Gao_Qat_7	Gao_Qat	Gao_Qat	Defense	NZ_CP018909.1_2048	NZ_CP018909.1_2051	NZ_CP018909.1_2048,NZ_CP018909.1_2049,NZ_CP018909.1_2050,NZ_CP018909.1_2051	4	Gao_Qat__QatA,Gao_Qat__QatB,Gao_Qat__QatC,Gao_Qat__QatD
NZ_CP018909.1.fasta	NZ_CP018909.1_PD-T7-5_10	PD-T7-5	PD-T7-5	Defense	NZ_CP018909.1_2218	NZ_CP018909.1_2218	NZ_CP018909.1_2218	1	PD-T7-5__PD-T7-5
NZ_CP018909.1.fasta	NZ_CP018909.1_DRT_2_3	DRT	DRT_2	Defense	NZ_CP018909.1_2221	NZ_CP018909.1_2221	NZ_CP018909.1_2221	1	DRT_2__drt2
NZ_CP018909.1.fasta	NZ_CP018909.1_Septu_4	Septu	Septu	Defense	NZ_CP018909.1_2222	NZ_CP018909.1_2223	NZ_CP018909.1_2222,NZ_CP018909.1_2223	2	Septu__PtuA_2,Septu__PtuB_2
NZ_CP018909.1.fasta	NZ_CP018909.1_dCTPdeaminase_2	dCTPdeaminase	dCTPdeaminase	Defense	NZ_CP018909.1_2867	NZ_CP018909.1_2867	NZ_CP018909.1_2867	1	dCTPdeaminase__dCTPdeaminase
NZ_CP018909.1.fasta	NZ_CP018909.1_AbiL_1	AbiL	AbiL	Defense	NZ_CP018909.1_3033	NZ_CP018909.1_3034	NZ_CP018909.1_3033,NZ_CP018909.1_3034	2	AbiL__AbiLi2,AbiL__AbiLii2
NZ_CP018909.1.fasta	NZ_CP018909.1_Septu_5	Septu	Septu	Defense	NZ_CP018909.1_3731	NZ_CP018909.1_3732	NZ_CP018909.1_3731,NZ_CP018909.1_3732	2	Septu__PtuA,Septu__PtuB
NZ_CP018909.1.fasta	NZ_CP018909.1_Mokosh_Type_I_C_9	Mokosh	Mokosh_Type_I_C	Defense	NZ_CP018909.1_3733	NZ_CP018909.1_3734	NZ_CP018909.1_3733,NZ_CP018909.1_3734	2	Mokosh_type_I__MkoA_C,Mokosh_type_I__MkoB_C
NZ_CP040259.1.fasta	NZ_CP040259.1_CAS_Class1-Subtype-I-F_3	Cas	CAS_Class1-Subtype-I-F	Defense	NZ_CP040259.1_38	NZ_CP040259.1_43	NZ_CP040259.1_38,NZ_CP040259.1_39,NZ_CP040259.1_40,NZ_CP040259.1_41,NZ_CP040259.1_42,NZ_CP040259.1_43	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_4,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_2,cas8f_I-F_8
NZ_CP040259.1.fasta	NZ_CP040259.1_RosmerTA_1	RosmerTA	RosmerTA	Defense	NZ_CP040259.1_1670	NZ_CP040259.1_1671	NZ_CP040259.1_1670,NZ_CP040259.1_1671	2	RosmerTA__RmrA_2634932349,RosmerTA__RmrT_2634932349
NZ_CP040259.1.fasta	NZ_CP040259.1_RM_Type_I_2	RM	RM_Type_I	Defense	NZ_CP040259.1_1966	NZ_CP040259.1_1968	NZ_CP040259.1_1966,NZ_CP040259.1_1967,NZ_CP040259.1_1968	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP139944.1.fasta	NZ_CP139944.1_Septu_3	Septu	Septu	Defense	NZ_CP139944.1_609	NZ_CP139944.1_610	NZ_CP139944.1_609,NZ_CP139944.1_610	2	Septu__PtuA,Septu__PtuB
NZ_CP139944.1.fasta	NZ_CP139944.1_PD-Lambda-2_2	PD-Lambda-2	PD-Lambda-2	Defense	NZ_CP139944.1_1396	NZ_CP139944.1_1398	NZ_CP139944.1_1396,NZ_CP139944.1_1397,NZ_CP139944.1_1398	3	PD-Lambda-2__PD-Lambda-2_A,PD-Lambda-2__PD-Lambda-2_B,PD-Lambda-2__PD-Lambda-2_C
NZ_CP139944.1.fasta	NZ_CP139944.1_RM_Type_I_5	RM	RM_Type_I	Defense	NZ_CP139944.1_1699	NZ_CP139944.1_1703	NZ_CP139944.1_1699,NZ_CP139944.1_1703	2	RM__Type_I_MTases,RM__Type_I_REases
NZ_CP139944.1.fasta	NZ_CP139944.1_RM_Type_III_6	RM	RM_Type_III	Defense	NZ_CP139944.1_2018	NZ_CP139944.1_2019	NZ_CP139944.1_2018,NZ_CP139944.1_2019	2	RM_Type_III__Type_III_MTases,RM_Type_III__Type_III_REases
NZ_CP139944.1.fasta	NZ_CP139944.1_Lamassu-Cap4_nuclease_1	Lamassu-Fam	Lamassu-Cap4_nuclease	Defense	NZ_CP139944.1_2119	NZ_CP139944.1_2122	NZ_CP139944.1_2119,NZ_CP139944.1_2122	2	Lamassu-Fam__LmuA_effector_Cap4_nuclease,Lamassu-Fam__LmuB_SMC_Cap4_nuclease
NZ_CP139944.1.fasta	NZ_CP139944.1_Septu_4	Septu	Septu	Defense	NZ_CP139944.1_3878	NZ_CP139944.1_3879	NZ_CP139944.1_3878,NZ_CP139944.1_3879	2	Septu__PtuA,Septu__PtuB
NZ_CP023020.1.fasta	NZ_CP023020.1_CBASS_II_5	CBASS	CBASS_II	Defense	NZ_CP023020.1_737	NZ_CP023020.1_740	NZ_CP023020.1_737,NZ_CP023020.1_738,NZ_CP023020.1_739,NZ_CP023020.1_740	4	CBASS__AG_E1_ThiF,CBASS__Cyclase_SMODS,CBASS__Jab,CBASS__Sensing_SAVED
NZ_CP023020.1.fasta	NZ_CP023020.1_Retron_III_6	Retron	Retron_III	Defense	NZ_CP023020.1_1251	NZ_CP023020.1_1253	NZ_CP023020.1_1251,NZ_CP023020.1_1253	2	Retron_III__PRTase_WH,Retron__RT_Tot
NZ_CP023020.1.fasta	NZ_CP023020.1_PARIS_I_2	Paris	PARIS_I	Defense	NZ_CP023020.1_2007	NZ_CP023020.1_2008	NZ_CP023020.1_2007,NZ_CP023020.1_2008	2	Paris_I__AriA_AAA15,Paris_I__AriB_DUF4435_I
NZ_CP023020.1.fasta	NZ_CP023020.1_Retron_I_A_7	Retron	Retron_I_A	Defense	NZ_CP023020.1_2785	NZ_CP023020.1_2787	NZ_CP023020.1_2785,NZ_CP023020.1_2786,NZ_CP023020.1_2787	3	Retron_I_A__ATPase_TypeIA,Retron__RT_Tot,Septu__PtuB
NZ_CP023020.1.fasta	NZ_CP023020.1_AbiH_1	AbiH	AbiH	Defense	NZ_CP023020.1_2976	NZ_CP023020.1_2976	NZ_CP023020.1_2976	1	AbiH__AbiH
NZ_CP023020.1.fasta	NZ_CP023020.1_RM_Type_I_8	RM	RM_Type_I	Defense	NZ_CP023020.1_3536	NZ_CP023020.1_3538	NZ_CP023020.1_3536,NZ_CP023020.1_3537,NZ_CP023020.1_3538	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP031984.1.fasta	NZ_CP031984.1_AbiH_1	AbiH	AbiH	Defense	NZ_CP031984.1_324	NZ_CP031984.1_324	NZ_CP031984.1_324	1	AbiH__AbiH
NZ_CP031984.1.fasta	NZ_CP031984.1_Retron_I_A_10	Retron	Retron_I_A	Defense	NZ_CP031984.1_346	NZ_CP031984.1_348	NZ_CP031984.1_346,NZ_CP031984.1_347,NZ_CP031984.1_348	3	Retron_I_A__ATPase_TypeIA,Retron_I_A__HNH_TIGR02646,Retron__RT_Tot
NZ_CP031984.1.fasta	NZ_CP031984.1_RM_Type_I_11	RM	RM_Type_I	Defense	NZ_CP031984.1_2445	NZ_CP031984.1_2449	NZ_CP031984.1_2445,NZ_CP031984.1_2447,NZ_CP031984.1_2449	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP031984.1.fasta	NZ_CP031984.1_RloC_3	RloC	RloC	Defense	NZ_CP031984.1_2446	NZ_CP031984.1_2446	NZ_CP031984.1_2446	1	RloC__RloC
NZ_CP031984.1.fasta	NZ_CP031984.1_DRT_2_4	DRT	DRT_2	Defense	NZ_CP031984.1_2495	NZ_CP031984.1_2495	NZ_CP031984.1_2495	1	DRT_2__drt2
NZ_CP031984.1.fasta	NZ_CP031984.1_CBASS_II_9	CBASS	CBASS_II	Defense	NZ_CP031984.1_2799	NZ_CP031984.1_2802	NZ_CP031984.1_2799,NZ_CP031984.1_2800,NZ_CP031984.1_2801,NZ_CP031984.1_2802	4	CBASS__AG_E1_ThiF,CBASS__Cyclase_SMODS,CBASS__Jab,CBASS__Sensing_SAVED
NZ_CP031984.1.fasta	NZ_CP031984.1_CBASS_I_8	CBASS	CBASS_I	Defense	NZ_CP031984.1_2831	NZ_CP031984.1_2832	NZ_CP031984.1_2831,NZ_CP031984.1_2832	2	CBASS__Cyclase_new,CBASS__Effector_2TM_S_2TMBeta
NZ_CP031984.1.fasta	NZ_CP031984.1_Gao_Mza_2	Gao_Mza	Gao_Mza	Defense	NZ_CP031984.1_2930	NZ_CP031984.1_2934	NZ_CP031984.1_2930,NZ_CP031984.1_2931,NZ_CP031984.1_2932,NZ_CP031984.1_2933,NZ_CP031984.1_2934	5	Gao_Mza__MzaA,Gao_Mza__MzaB,Gao_Mza__MzaC,Gao_Mza__MzaD,Gao_Mza__MzaE
NZ_CP031984.1.fasta	NZ_CP031984.1_RM_Type_II_12	RM	RM_Type_II	Defense	NZ_CP031984.1_2932	NZ_CP031984.1_2935	NZ_CP031984.1_2932,NZ_CP031984.1_2933,NZ_CP031984.1_2935	3	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases,RM_Type_II__Type_II_REases
NZ_CP031984.1.fasta	NZ_CP031984.1_RM_Type_II_12	RM	RM_Type_II	Defense	NZ_CP031984.1_2932	NZ_CP031984.1_2935	NZ_CP031984.1_2932,NZ_CP031984.1_2933,NZ_CP031984.1_2935	3	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases,RM_Type_II__Type_II_REases
NZ_CP060732.1.fasta	NZ_CP060732.1_SspBCDE_4	SspBCDE	SspBCDE	Defense	NZ_CP060732.1_677	NZ_CP060732.1_679	NZ_CP060732.1_677,NZ_CP060732.1_678,NZ_CP060732.1_679	3	SspBCDE__SspB,SspBCDE__SspC,SspBCDE__SspD
NZ_CP060732.1.fasta	NZ_CP060732.1_PD-T4-5_2	PD-T4-5	PD-T4-5	Defense	NZ_CP060732.1_886	NZ_CP060732.1_886	NZ_CP060732.1_886	1	PD-T4-5__PD-T4-5
NZ_CP060732.1.fasta	NZ_CP060732.1_PD-T7-5_3	PD-T7-5	PD-T7-5	Defense	NZ_CP060732.1_927	NZ_CP060732.1_927	NZ_CP060732.1_927	1	PD-T7-5__PD-T7-5
NZ_CP060732.1.fasta	NZ_CP060732.1_Gao_Qat_1	Gao_Qat	Gao_Qat	Defense	NZ_CP060732.1_975	NZ_CP060732.1_978	NZ_CP060732.1_975,NZ_CP060732.1_976,NZ_CP060732.1_977,NZ_CP060732.1_978	4	Gao_Qat__QatA,Gao_Qat__QatB,Gao_Qat__QatC,Gao_Qat__QatD
NZ_CP045645.1.fasta	NZ_CP045645.1_Gao_Qat_3	Gao_Qat	Gao_Qat	Defense	NZ_CP045645.1_532	NZ_CP045645.1_535	NZ_CP045645.1_532,NZ_CP045645.1_533,NZ_CP045645.1_534,NZ_CP045645.1_535	4	Gao_Qat__QatA,Gao_Qat__QatB,Gao_Qat__QatC,Gao_Qat__QatD
NZ_CP045645.1.fasta	NZ_CP045645.1_RM_Type_IIG_11	RM	RM_Type_IIG	Defense	NZ_CP045645.1_536	NZ_CP045645.1_536	NZ_CP045645.1_536	1	RM_Type_IIG__Type_IIG
NZ_CP045645.1.fasta	NZ_CP045645.1_DRT_2_1	DRT	DRT_2	Defense	NZ_CP045645.1_540	NZ_CP045645.1_540	NZ_CP045645.1_540	1	DRT_2__drt2
NZ_CP045645.1.fasta	NZ_CP045645.1_RM_Type_IV_12	RM	RM_Type_IV	Defense	NZ_CP045645.1_544	NZ_CP045645.1_544	NZ_CP045645.1_544	1	RM_Type_IV__Type_IV_REases
NZ_CP045645.1.fasta	NZ_CP045645.1_PD-T4-5_5	PD-T4-5	PD-T4-5	Defense	NZ_CP045645.1_926	NZ_CP045645.1_926	NZ_CP045645.1_926	1	PD-T4-5__PD-T4-5
NZ_CP045645.1.fasta	NZ_CP045645.1_PD-T7-5_7	PD-T7-5	PD-T7-5	Defense	NZ_CP045645.1_966	NZ_CP045645.1_966	NZ_CP045645.1_966	1	PD-T7-5__PD-T7-5
NZ_CP045645.1.fasta	NZ_CP045645.1_RM_Type_I_10	RM	RM_Type_I	Defense	NZ_CP045645.1_1251	NZ_CP045645.1_1253	NZ_CP045645.1_1251,NZ_CP045645.1_1252,NZ_CP045645.1_1253	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP045645.1.fasta	NZ_CP045645.1_Zorya_TypeI_8	Zorya	Zorya_TypeI	Defense	NZ_CP045645.1_1254	NZ_CP045645.1_1257	NZ_CP045645.1_1254,NZ_CP045645.1_1255,NZ_CP045645.1_1256,NZ_CP045645.1_1257	4	Zorya_TypeI__ZorC,Zorya_TypeI__ZorD,Zorya__ZorA,Zorya__ZorB
NZ_CP045645.1.fasta	NZ_CP045645.1_SEFIR_9	SEFIR	SEFIR	Defense	NZ_CP045645.1_2034	NZ_CP045645.1_2034	NZ_CP045645.1_2034	1	SEFIR__bSEFIR
NZ_CP045645.1.fasta	NZ_CP045645.1_PD-T4-5_6	PD-T4-5	PD-T4-5	Defense	NZ_CP045645.1_2376	NZ_CP045645.1_2376	NZ_CP045645.1_2376	1	PD-T4-5__PD-T4-5
NZ_CP045645.1.fasta	NZ_CP045645.1_PARIS_I_4	Paris	PARIS_I	Defense	NZ_CP045645.1_3744	NZ_CP045645.1_3745	NZ_CP045645.1_3744,NZ_CP045645.1_3745	2	Paris_I__AriA_AAA15,Paris_I__AriB_DUF4435_I
NZ_CP045645.1.fasta	NZ_CP045645.1_Septu_2	Septu	Septu	Defense	NZ_CP045645.1_3777	NZ_CP045645.1_3778	NZ_CP045645.1_3777,NZ_CP045645.1_3778	2	Septu__PtuA,Septu__PtuB
NZ_CP154856.1.fasta	NZ_CP154856.1_RosmerTA_1	RosmerTA	RosmerTA	Defense	NZ_CP154856.1_2920	NZ_CP154856.1_2921	NZ_CP154856.1_2920,NZ_CP154856.1_2921	2	RosmerTA__RmrA_2634932349,RosmerTA__RmrT_2634932349
NZ_CP154856.1.fasta	NZ_CP154856.1_RM_Type_I_2	RM	RM_Type_I	Defense	NZ_CP154856.1_3258	NZ_CP154856.1_3261	NZ_CP154856.1_3258,NZ_CP154856.1_3259,NZ_CP154856.1_3261	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP019041.1.fasta	NZ_CP019041.1_RM_Type_I_9	RM	RM_Type_I	Defense	NZ_CP019041.1_126	NZ_CP019041.1_129	NZ_CP019041.1_126,NZ_CP019041.1_128,NZ_CP019041.1_129	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP019041.1.fasta	NZ_CP019041.1_Old_exonuclease_4	Old_exonuclease	Old_exonuclease	Defense	NZ_CP019041.1_159	NZ_CP019041.1_159	NZ_CP019041.1_159	1	Old_exonuclease__Old_exonuclease
NZ_CP019041.1.fasta	NZ_CP019041.1_NLR_like_bNACHT01_3	NLR	NLR_like_bNACHT01	Defense	NZ_CP019041.1_586	NZ_CP019041.1_586	NZ_CP019041.1_586	1	NLR_like_bNACHT01__NLR_like_bNACHT01
NZ_CP019041.1.fasta	NZ_CP019041.1_RM_Type_IIG_12	RM	RM_Type_IIG	Defense	NZ_CP019041.1_707	NZ_CP019041.1_707	NZ_CP019041.1_707	1	RM_Type_IIG__Type_IIG
NZ_CP019041.1.fasta	NZ_CP019041.1_Shedu_2	Shedu	Shedu	Defense	NZ_CP019041.1_778	NZ_CP019041.1_778	NZ_CP019041.1_778	1	Shedu__SduA
NZ_CP019041.1.fasta	NZ_CP019041.1_RM_Type_I_10	RM	RM_Type_I	Defense	NZ_CP019041.1_862	NZ_CP019041.1_867	NZ_CP019041.1_862,NZ_CP019041.1_864,NZ_CP019041.1_867	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP019041.1.fasta	NZ_CP019041.1_RM_Type_I_11	RM	RM_Type_I	Defense	NZ_CP019041.1_1159	NZ_CP019041.1_1161	NZ_CP019041.1_1159,NZ_CP019041.1_1160,NZ_CP019041.1_1161	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP019041.1.fasta	NZ_CP019041.1_Wadjet_I_6	Wadjet	Wadjet_I	Defense	NZ_CP019041.1_1233	NZ_CP019041.1_1236	NZ_CP019041.1_1233,NZ_CP019041.1_1234,NZ_CP019041.1_1235,NZ_CP019041.1_1236	4	Wadjet__JetA_I,Wadjet__JetB_I,Wadjet__JetC_I,Wadjet__JetD_I
NZ_CP019041.1.fasta	NZ_CP019041.1_Shango_8	Shango	Shango	Defense	NZ_CP019041.1_1890	NZ_CP019041.1_1892	NZ_CP019041.1_1890,NZ_CP019041.1_1891,NZ_CP019041.1_1892	3	Shango__SngA,Shango__SngB,Shango__SngC
NZ_CP019041.1.fasta	NZ_CP019041.1_RM_Type_IV_13	RM	RM_Type_IV	Defense	NZ_CP019041.1_2196	NZ_CP019041.1_2197	NZ_CP019041.1_2196,NZ_CP019041.1_2197	2	RM_Type_IV__Type_IV_REases,RM_Type_IV__Type_IV_REases
NZ_CP019041.1.fasta	NZ_CP019041.1_Gao_Hhe_1	Gao_Hhe	Gao_Hhe	Defense	NZ_CP019041.1_2202	NZ_CP019041.1_2202	NZ_CP019041.1_2202	1	Gao_Hhe__HheA
NZ_CP019041.1.fasta	NZ_CP019041.1_Azaca_7	Azaca	Azaca	Defense	NZ_CP019041.1_2206	NZ_CP019041.1_2208	NZ_CP019041.1_2206,NZ_CP019041.1_2207,NZ_CP019041.1_2208	3	Azaca__ZacA,Azaca__ZacB,Azaca__ZacC
NZ_CP019041.1.fasta	NZ_CP019041.1_CAS_Class1-Subtype-I-F_15	Cas	CAS_Class1-Subtype-I-F	Defense	NZ_CP019041.1_2559	NZ_CP019041.1_2565	NZ_CP019041.1_2559,NZ_CP019041.1_2560,NZ_CP019041.1_2561,NZ_CP019041.1_2562,NZ_CP019041.1_2563,NZ_CP019041.1_2565	6	cas1_I-F_1,cas3f_I-F_1,cas5f_I-F_4,cas6f_I_II_III_IV_V_VI_3,cas7f_I-F_2,cas8f_I-F_8
NZ_CP019041.1.fasta	NZ_CP019041.1_RM_Type_IV_14	RM	RM_Type_IV	Defense	NZ_CP019041.1_2781	NZ_CP019041.1_2781	NZ_CP019041.1_2781	1	RM_Type_IV__Type_IV_REases
NZ_CP044463.1.fasta	NZ_CP044463.1_RosmerTA_1	RosmerTA	RosmerTA	Defense	NZ_CP044463.1_1720	NZ_CP044463.1_1721	NZ_CP044463.1_1720,NZ_CP044463.1_1721	2	RosmerTA__RmrA_2662548665,RosmerTA__RmrT_2662548665
NZ_CP044463.1.fasta	NZ_CP044463.1_Zorya_TypeI_2	Zorya	Zorya_TypeI	Defense	NZ_CP044463.1_1865	NZ_CP044463.1_1868	NZ_CP044463.1_1865,NZ_CP044463.1_1866,NZ_CP044463.1_1867,NZ_CP044463.1_1868	4	Zorya_TypeI__ZorC,Zorya_TypeI__ZorD,Zorya__ZorA,Zorya__ZorB
NZ_CP044463.1.fasta	NZ_CP044463.1_RM_Type_IV_5	RM	RM_Type_IV	Defense	NZ_CP044463.1_1869	NZ_CP044463.1_1870	NZ_CP044463.1_1869,NZ_CP044463.1_1870	2	RM_Type_IV__Type_IV_REases,RM_Type_IV__Type_IV_REases
NZ_CP044463.1.fasta	NZ_CP044463.1_RM_Type_I_3	RM	RM_Type_I	Defense	NZ_CP044463.1_1877	NZ_CP044463.1_1879	NZ_CP044463.1_1877,NZ_CP044463.1_1878,NZ_CP044463.1_1879	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP044463.1.fasta	NZ_CP044463.1_RM_Type_I_4	RM	RM_Type_I	Defense	NZ_CP044463.1_2233	NZ_CP044463.1_2235	NZ_CP044463.1_2233,NZ_CP044463.1_2234,NZ_CP044463.1_2235	3	RM__Type_I_MTases,RM__Type_I_REases,RM__Type_I_S
NZ_CP058289.1.fasta	NZ_CP058289.1_DRT_3_3	DRT	DRT_3	Defense	NZ_CP058289.1_563	NZ_CP058289.1_564	NZ_CP058289.1_563,NZ_CP058289.1_564	2	DRT_3__drt3a,DRT_3__drt3b
NZ_CP058289.1.fasta	NZ_CP058289.1_RM_Type_II_7	RM	RM_Type_II	Defense	NZ_CP058289.1_1458	NZ_CP058289.1_1460	NZ_CP058289.1_1458,NZ_CP058289.1_1460	2	RM_Type_II__Type_II_MTases,RM_Type_II__Type_II_REases
NZ_CP058289.1.fasta	NZ_CP058289.1_RM_Type_IV_9	RM	RM_Type_IV	Defense	NZ_CP058289.1_1459	NZ_CP058289.1_1459	NZ_CP058289.1_1459	1	RM_Type_IV__Type_IV_REases
NZ_CP058289.1.fasta	NZ_CP058289.1_Menshen_5	Menshen	Menshen	Defense	NZ_CP058289.1_1462	NZ_CP058289.1_1465	NZ_CP058289.1_1462,NZ_CP058289.1_1463,NZ_CP058289.1_1465	3	Menshen__NsnA,Menshen__NsnB,Menshen__NsnC_2617187710
